"Mod","File","LastWriteTime","SHA256"
"AGOT_PLUS_FIX","common/scripted_character_templates/asoiaf_invader_templates.txt","2026-09-18T14:57:36.7571460+07:00","A60120118B5F121A6AC96C590DAE897F8FF4C52516F6F5A3945399795BCC0E5F"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_targaryen_invasion_claimants_effects.txt","2026-09-18T14:57:36.7661434+07:00","2434B3FD6D4016AAB1EE8C1C4612C3F09C37BA26BD51A007BD268836C5867C42"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_setup_effects.txt","2026-09-18T14:57:36.7731515+07:00","4EA643270EC4248E6404C533C7C5AB180B5B8EAFEB6E234A41E465AAAAAB7337"
"AGOT_PLUS_FIX","common/character_interactions/asoiaf_character_interactions.txt","2026-09-18T14:57:36.7801425+07:00","5FC7CE2E9697E4DAB40B9B5E129D8394685429ADE876A42D6C1C4495E9DDB631"
"AGOT_PLUS_FIX","common/artifacts/templates/asoiaf_artifacts_templates.txt","2026-09-18T14:57:36.7851437+07:00","6CBB6D381365390E925FAF56685B9648BC96F709EE97ADF114481FE72DDF1155"
"AGOT_PLUS_FIX","common/on_action/asoiaf_yearly_on_actions.txt","2026-09-18T14:57:36.7941433+07:00","94B5B78AD6A099868A201D444CC41A1172FBD26F26E9C7C95283ED966D670158"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_agot_overwrite_effects.txt","2026-09-18T14:57:36.8001434+07:00","7675EC7E53462A2446A729D3B4EE5841AEC97F3EC04198653AAB3BD36794C23B"
"AGOT_PLUS_FIX","gfx/court_scene/character_roles/asoiaf_default_roles.txt","2026-09-18T14:57:36.8071571+07:00","39EA6D5BD2FC5EEBC6E52AD5EA964B20D8C8BF0E7AB8C777D5FCF7CF2B2294A4"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_canon_children_effects.txt","2026-09-18T14:57:36.8151498+07:00","A2E8BB68425B69646E7CE371B23727500B7A77B7BFACE86E796C36DF25B276E0"
"AGOT_PLUS_FIX","events/asoiaf_young_griff_landing_events.txt","2026-09-18T14:57:36.8216677+07:00","4D1C8AC0029C18F521D637D60DB8D48C11017E7C5552E6320F3367F318DD6DAC"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_clear_traits_effects.txt","2026-09-18T14:57:36.8286669+07:00","5882D4AD8DE46F467DB18956371A678EF565D88DC09E7D4348344BE1283ED054"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt","2026-09-18T14:57:36.8361746+07:00","0D7A5920EF3DBF60100C17B4C44BD31BC113981CEA15E027A1060FEA25D2471F"
"AGOT_PLUS_FIX","common/on_action/agot_on_actions/test_title_on_actions.txt","2026-09-18T14:57:36.8421763+07:00","B33A5243473A3F79B0301C5ED8FC5567D3107C1E153F4D01DC2BE372F7643B2E"
"AGOT_PLUS_FIX","common/scripted_triggers/asoiaf_cultural_portrait_triggers.txt","2026-09-18T14:57:36.8501749+07:00","AECD3282A07D56D6DED60B561461D2FB337D46FEEB690A6138073D1FA35D4278"
"AGOT_PLUS_FIX","gfx/interface/illustrations/scripted_illustrations/ingame.txt","2026-09-18T14:57:36.8571745+07:00","211F218F05DC24E4376DA3683AB5F42172F8ACC6CDFCF4476E1A341DFFB4E8B3"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt","2026-09-18T14:57:36.8641750+07:00","77E337C286FBB6FD4411FBEA3CD80EADB8BACFF0505315F11DE231DD54DF3695"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt","2026-09-18T14:57:36.8721790+07:00","63A8010E9F6F8ACAA81C37B600709DE1899B3A9B107A0475C58E29EEB13F1EE9"
"AGOT_PLUS_FIX","common/on_action/asoiaf_marriage_concubinage_on_actions.txt","2026-09-18T14:57:36.8781784+07:00","27A72708705DB73CED857E8153105B8F99E7B3A76F9D824EB534194B90C69253"
"AGOT_PLUS_FIX","common/on_action/asoiaf_setup.txt","2026-09-18T14:57:36.8856929+07:00","4F02869D2915635D638A9AEE17825DA9E370DF681E1B60CA2B222C3BE243B0F3"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_clothes_situational.txt","2026-09-18T14:57:36.8916931+07:00","4D409EA8812DF0B8D482AA5B1B5991BC3791DBCE767644CE3E5724483E527485"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_headgear_situational.txt","2026-09-18T14:57:36.8983738+07:00","8CA9025D045CB46466A6120B1AD83C25DF07D1F75119CD611547C52286A05AF5"
"AGOT_PLUS_FIX","common/scripted_effects/zz_agot_plus_fix_child_effects.txt","2026-09-18T14:57:36.9043923+07:00","8ECB09F197CB64EE5F739C10BB8745F4C6C63440A7ACFACC5134F9FAE5127E93"
"AGOT_PLUS_FIX","common/modifiers/zz_agot_plus_fix_modifiers.txt","2026-09-18T14:57:36.9113851+07:00","979F19963B15134D64D518483C0CBF3E4BBD23CE476C6F68524218C5594322B0"
"AGOT_PLUS_FIX","localization/english/agot_plus_fix_l_english.yml","2026-09-18T14:57:36.9163848+07:00","EA5F4306C08FC8FE38719E2C20976D5F9AA37F3602CE5D8ABE50479C750E5161"
"AGOT_PLUS_FIX","localization/russian/agot_plus_fix_l_russian.yml","2026-09-18T14:57:36.9208998+07:00","46F71F286D51826F259D4060C141078149F484A1356CB5BCEA7850DD24CD86FD"
"AGOT_PLUS_FIX","events/agot_plus_fix_age_events.txt","2026-09-18T14:57:36.9259000+07:00","EC3BFB6A19AD533F3277D3619803F6C5AC1A600755D07FCC3EF38262D0F154C7"
