"Mod","File","LastWriteTime","SHA256"
"AGOT_PLUS_FIX","common/artifacts/templates/asoiaf_artifacts_templates.txt","2026-09-18T14:00:44.0579291+07:00","E8086A6AB44514937137097584AC5007BD0475181DA0B601613E9F7D6977CA4C"
"AGOT_PLUS_FIX","common/character_interactions/asoiaf_character_interactions.txt","2026-09-18T14:00:44.0391826+07:00","5FC7CE2E9697E4DAB40B9B5E129D8394685429ADE876A42D6C1C4495E9DDB631"
"AGOT_PLUS_FIX","common/modifiers/zz_agot_plus_fix_modifiers.txt","2026-09-18T14:00:44.3210060+07:00","A8F3A272C5A6FD249AE8DFBFB78EBC0357692FF42D8DEA5EBF9912FCCCFFDA99"
"AGOT_PLUS_FIX","common/on_action/asoiaf_marriage_concubinage_on_actions.txt","2026-09-18T14:00:44.2717037+07:00","E92569D11BC78F581B45A8A87EE77A9D1B23E198747898AA40886F7B4B35E552"
"AGOT_PLUS_FIX","common/on_action/asoiaf_setup.txt","2026-09-18T14:00:44.2737006+07:00","4F02869D2915635D638A9AEE17825DA9E370DF681E1B60CA2B222C3BE243B0F3"
"AGOT_PLUS_FIX","common/on_action/asoiaf_yearly_on_actions.txt","2026-09-18T14:00:44.0762677+07:00","94B5B78AD6A099868A201D444CC41A1172FBD26F26E9C7C95283ED966D670158"
"AGOT_PLUS_FIX","common/on_action/agot_on_actions/test_title_on_actions.txt","2026-09-18T14:00:44.1638054+07:00","B33A5243473A3F79B0301C5ED8FC5567D3107C1E153F4D01DC2BE372F7643B2E"
"AGOT_PLUS_FIX","common/scripted_character_templates/asoiaf_invader_templates.txt","2026-09-18T14:00:44.0072382+07:00","2E773EABDEE8C3285478B2C1D53A647AA0989750E186BE5870ED1F1730B5D719"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_agot_overwrite_effects.txt","2026-09-18T14:00:44.0890508+07:00","322853D334C4AD716DC36F09DFD364D6D7EABF455578D87006F07EA0D9FA0C98"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt","2026-09-18T14:00:44.1512911+07:00","D5DAA56020D7761ED0A896BC1374D77F87F535EB6C473D5347882C4D5129A505"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_canon_children_effects.txt","2026-09-18T14:00:44.1185329+07:00","E2B86820818CB71D2912155A7C9748532FF65870035DE8C9031FBF0FE97435D9"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_clear_traits_effects.txt","2026-09-18T14:00:44.1360896+07:00","BCCD62296F65E16A0D292F848BCF76A473A8DB7A12AACEDE311C60F5D635A448"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_setup_effects.txt","2026-09-18T14:00:44.0132523+07:00","056707DA9015E6E80C490A9FB19F360D09CBB0C5498E666117BCB48E6821F18C"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_targaryen_invasion_claimants_effects.txt","2026-09-18T14:00:44.0112525+07:00","CF1DF2171A61DE1C92FC309C079F7E2BB76D238D5BBC234B0237E878E10D3F8C"
"AGOT_PLUS_FIX","common/scripted_effects/zz_agot_plus_fix_child_effects.txt","2026-09-18T14:00:44.3200054+07:00","E7238C65F7231B1C9ED5B65A0792835CCB8F354927FB067EF6BA010D7F09AE34"
"AGOT_PLUS_FIX","common/scripted_triggers/asoiaf_cultural_portrait_triggers.txt","2026-09-18T14:00:44.1819041+07:00","B9E016D02F18B2238B73AA35629FB7B48D52FE7F1C429014124754B7F78FDB73"
