"Mod","File","LastWriteTime","SHA256"
"AGOT_PLUS_FIX","common/scripted_character_templates/asoiaf_invader_templates.txt","2026-09-18T18:32:48.2261009+07:00","A60120118B5F121A6AC96C590DAE897F8FF4C52516F6F5A3945399795BCC0E5F"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_targaryen_invasion_claimants_effects.txt","2026-09-18T18:32:48.2290999+07:00","2434B3FD6D4016AAB1EE8C1C4612C3F09C37BA26BD51A007BD268836C5867C42"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_setup_effects.txt","2026-09-18T18:32:48.2310995+07:00","4EA643270EC4248E6404C533C7C5AB180B5B8EAFEB6E234A41E465AAAAAB7337"
"AGOT_PLUS_FIX","common/character_interactions/asoiaf_character_interactions.txt","2026-09-18T18:32:48.2401027+07:00","5FC7CE2E9697E4DAB40B9B5E129D8394685429ADE876A42D6C1C4495E9DDB631"
"AGOT_PLUS_FIX","common/artifacts/templates/asoiaf_artifacts_templates.txt","2026-09-18T18:32:48.2481017+07:00","6CBB6D381365390E925FAF56685B9648BC96F709EE97ADF114481FE72DDF1155"
"AGOT_PLUS_FIX","common/on_action/asoiaf_yearly_on_actions.txt","2026-09-18T18:32:48.2491033+07:00","62B996AF47C8F7E2A499F60F585B86DA2450EE2ADC3B41ED7E50D96404CA55F9"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_agot_overwrite_effects.txt","2026-09-18T18:32:48.2575878+07:00","7675EC7E53462A2446A729D3B4EE5841AEC97F3EC04198653AAB3BD36794C23B"
"AGOT_PLUS_FIX","gfx/court_scene/character_roles/asoiaf_default_roles.txt","2026-09-18T18:32:48.2655849+07:00","39EA6D5BD2FC5EEBC6E52AD5EA964B20D8C8BF0E7AB8C777D5FCF7CF2B2294A4"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_canon_children_effects.txt","2026-09-18T18:32:48.2745919+07:00","B342F33A94309BEA8F7EDD91D97C91D7BCFC898B6FA1A618D227889386607AE1"
"AGOT_PLUS_FIX","events/asoiaf_young_griff_landing_events.txt","2026-09-18T18:32:48.2815848+07:00","4D1C8AC0029C18F521D637D60DB8D48C11017E7C5552E6320F3367F318DD6DAC"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_clear_traits_effects.txt","2026-09-18T18:32:48.2835863+07:00","5882D4AD8DE46F467DB18956371A678EF565D88DC09E7D4348344BE1283ED054"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt","2026-09-18T18:32:48.3035654+07:00","0D7A5920EF3DBF60100C17B4C44BD31BC113981CEA15E027A1060FEA25D2471F"
"AGOT_PLUS_FIX","common/on_action/agot_on_actions/test_title_on_actions.txt","2026-09-18T18:32:48.3120939+07:00","E47CAB9826CA8F5702674996F704B77F01843C2D8A7C6673178E4BB1E8940C0F"
"AGOT_PLUS_FIX","common/scripted_triggers/asoiaf_cultural_portrait_triggers.txt","2026-09-18T18:32:48.3210971+07:00","AECD3282A07D56D6DED60B561461D2FB337D46FEEB690A6138073D1FA35D4278"
"AGOT_PLUS_FIX","gfx/interface/illustrations/scripted_illustrations/ingame.txt","2026-09-18T18:32:48.3296328+07:00","211F218F05DC24E4376DA3683AB5F42172F8ACC6CDFCF4476E1A341DFFB4E8B3"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt","2026-09-18T18:32:48.3376330+07:00","77E337C286FBB6FD4411FBEA3CD80EADB8BACFF0505315F11DE231DD54DF3695"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt","2026-09-18T18:32:48.3471660+07:00","63A8010E9F6F8ACAA81C37B600709DE1899B3A9B107A0475C58E29EEB13F1EE9"
"AGOT_PLUS_FIX","common/on_action/asoiaf_marriage_concubinage_on_actions.txt","2026-09-18T18:32:48.3536758+07:00","27A72708705DB73CED857E8153105B8F99E7B3A76F9D824EB534194B90C69253"
"AGOT_PLUS_FIX","common/on_action/asoiaf_setup.txt","2026-09-18T18:32:48.3556774+07:00","4F02869D2915635D638A9AEE17825DA9E370DF681E1B60CA2B222C3BE243B0F3"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_clothes_situational.txt","2026-09-18T18:32:48.3622024+07:00","4D409EA8812DF0B8D482AA5B1B5991BC3791DBCE767644CE3E5724483E527485"
"AGOT_PLUS_FIX","gfx/portraits/portrait_modifiers/asoiaf_headgear_situational.txt","2026-09-18T18:32:48.3692040+07:00","8CA9025D045CB46466A6120B1AD83C25DF07D1F75119CD611547C52286A05AF5"
"AGOT_PLUS_FIX","common/scripted_effects/asoiaf_scripted_effects_artifacts.txt","2026-09-18T18:32:48.3772025+07:00","64DD043737E0CD91DB5A863C39251CE28FC86B7CA47DD7DE5C5F13EBB8644038"
"AGOT_PLUS_FIX","common/modifiers/asoiaf_artifact_modifiers.txt","2026-09-18T18:32:48.3852985+07:00","A4E245AC6BDDBD2111F5671E1353897897482BFDA1B49EA4FC1CC03B31AA11CA"
"AGOT_PLUS_FIX","common/scripted_effects/zz_agot_plus_fix_child_effects.txt","2026-09-18T18:32:48.3912974+07:00","8ECB09F197CB64EE5F739C10BB8745F4C6C63440A7ACFACC5134F9FAE5127E93"
"AGOT_PLUS_FIX","common/modifiers/zz_agot_plus_fix_modifiers.txt","2026-09-18T18:32:48.3922978+07:00","979F19963B15134D64D518483C0CBF3E4BBD23CE476C6F68524218C5594322B0"
"AGOT_PLUS_FIX","localization/english/agot_plus_fix_l_english.yml","2026-09-18T18:32:48.3938025+07:00","EA5F4306C08FC8FE38719E2C20976D5F9AA37F3602CE5D8ABE50479C750E5161"
"AGOT_PLUS_FIX","localization/russian/agot_plus_fix_l_russian.yml","2026-09-18T18:32:48.3948087+07:00","46F71F286D51826F259D4060C141078149F484A1356CB5BCEA7850DD24CD86FD"
"AGOT_PLUS_FIX","events/agot_plus_fix_age_events.txt","2026-09-18T18:32:48.4018141+07:00","EC3BFB6A19AD533F3277D3619803F6C5AC1A600755D07FCC3EF38262D0F154C7"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_death_reasons_l_russian.yml","2026-09-18T13:46:44.3048228+07:00","587AA50707D35A896989F323E2D0B85FD4CEA8F0E9DD0167F5D0BC4175D6A473"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_government_l_russian.yml","2026-09-18T13:46:44.3068341+07:00","27DA9B8B96826DA0A50CD29A9CE403E808151E3FBACA8C4B70449056D22634D3"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_government_l_english.yml","2026-09-18T13:46:44.3088348+07:00","91DCC07B36982D66DE4693DF14A4FE0DD25112B65EF8639B51BCA3B40557A56F"
"AGOT_PLUS_RUS_CORRECT","localization/replace/asoiaf_terrains_l_english.yml","2026-09-18T13:46:44.3098354+07:00","913CC0AF2E7DA26626608E102235F8C1CBBD44914554C5505A7A1711A633A3DC"
"AGOT_PLUS_RUS_CORRECT","localization/english/asoiaf_game_rules_l_english.yml","2026-09-18T13:46:44.3108343+07:00","C51CC9D5E5F142EEBBDB3E7B545E06C2EB5918D2FBEA1BE34309FE539CE53ED3"
