"IssueClass","Attribution","Evidence","LogLine","Component","Owner","Message"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10052","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 417 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10053","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 458 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10054","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 499 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10055","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 540 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10056","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 581 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10057","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 622 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10058","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 663 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10059","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 704 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10060","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 745 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/on_action/asoiaf_yearly_on_actions.txt","10061","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/on_action/asoiaf_yearly_on_actions.txt line: 786 (asoiaf_canon_children_dragon_bonding_maintenance)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10090","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4381 (asoiaf_canon_children_Targaryen_30_birth_effect:after_creation)"
"Dragon_schemes","Resolved source path","common/scripted_effects/asoiaf_canon_children_effects.txt","10091","jomini_effect.cpp:914","AGOT+ | Исправления совместимости","Failed to read 'target' for 'start_scheme' at file: common/scripted_effects/asoiaf_canon_children_effects.txt line: 4476 (asoiaf_canon_children_Targaryen_31_birth_effect:after_creation)"
